X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-123.222466,44.864471,0,0,9496,51.2,2020/09/27 21:18:24+00,,,,,,,,,,,,,,,,,,,,,
-123.222389,44.8644559,0,0,9497,51,2020/09/27 21:18:25+00,,,,,,,,,,,,,,,,,,,,,
-123.222305,44.864441,0,0,9498,51,2020/09/27 21:18:26+00,,,,,,,,,,,,,,,,,,,,,
-123.222229,44.864426,0,0,9499,51.2,2020/09/27 21:18:27+00,,,,,,,,,,,,,,,,,,,,,
-123.222145,44.86441,0,0,9500,51.2,2020/09/27 21:18:28+00,,,,,,,,,,,,,,,,,,,,,
-123.222061,44.864391,0,0,9501,51.2,2020/09/27 21:18:29+00,,,,,,,,,,,,,,,,,,,,,
-123.221977,44.864376,0,0,9502,51.2,2020/09/27 21:18:30+00,,,,,,,,,,,,,,,,,,,,,
-123.221901,44.864357,0,0,9503,51.2,2020/09/27 21:18:31+00,,,,,,,,,,,,,,,,,,,,,
-123.221825,44.864334,0,0,9504,51,2020/09/27 21:18:32+00,,,,,,,,,,,,,,,,,,,,,
-123.221748,44.864315,0,0,9505,51,2020/09/27 21:18:33+00,,,,,,,,,,,,,,,,,,,,,
-123.221672,44.864292,0,0,9506,51,2020/09/27 21:18:34+00,,,,,,,,,,,,,,,,,,,,,
-123.221596,44.864269,0,0,9507,50.7999999,2020/09/27 21:18:35+00,,,,,,,,,,,,,,,,,,,,,
-123.221527,44.864246,0,0,9508,50.6,2020/09/27 21:18:36+00,,,,,,,,,,,,,,,,,,,,,
-123.221451,44.864223,0,0,9509,50.6,2020/09/27 21:18:37+00,,,,,,,,,,,,,,,,,,,,,
-123.221375,44.864201,0,0,9510,50.3999999,2020/09/27 21:18:38+00,,,,,,,,,,,,,,,,,,,,,
-123.221298,44.864174,0,0,9511,50.3999999,2020/09/27 21:18:39+00,,,,,,,,,,,,,,,,,,,,,
-123.221222,44.864147,0,0,9512,50.6,2020/09/27 21:18:40+00,,,,,,,,,,,,,,,,,,,,,
-123.221146,44.8641239,0,0,9513,50.6,2020/09/27 21:18:41+00,,,,,,,,,,,,,,,,,,,,,
-123.221062,44.864094,0,0,9514,50.6,2020/09/27 21:18:42+00,,,,,,,,,,,,,,,,,,,,,
-123.220978,44.864071,0,0,9515,50.7999999,2020/09/27 21:18:43+00,,,,,,,,,,,,,,,,,,,,,
-123.220901,44.8640479,0,0,9516,50.7999999,2020/09/27 21:18:44+00,,,,,,,,,,,,,,,,,,,,,
-123.220825,44.864025,0,0,9517,50.7999999,2020/09/27 21:18:45+00,,,,,,,,,,,,,,,,,,,,,
-123.220749,44.863998,0,0,9518,50.7999999,2020/09/27 21:18:46+00,,,,,,,,,,,,,,,,,,,,,
-123.220665,44.863976,0,0,9519,50.7999999,2020/09/27 21:18:47+00,,,,,,,,,,,,,,,,,,,,,
-123.220589,44.863956,0,0,9520,50.7999999,2020/09/27 21:18:48+00,,,,,,,,,,,,,,,,,,,,,
-123.220512,44.863937,0,0,9521,50.7999999,2020/09/27 21:18:49+00,,,,,,,,,,,,,,,,,,,,,
-123.220436,44.863914,0,0,9522,50.7999999,2020/09/27 21:18:50+00,,,,,,,,,,,,,,,,,,,,,
-123.22036,44.863895,0,0,9523,50.7999999,2020/09/27 21:18:51+00,,,,,,,,,,,,,,,,,,,,,
-123.220291,44.86388,0,0,9524,51,2020/09/27 21:18:52+00,,,,,,,,,,,,,,,,,,,,,
-123.220215,44.8638649,0,0,9525,51,2020/09/27 21:18:53+00,,,,,,,,,,,,,,,,,,,,,
-123.220139,44.86385,0,0,9526,51,2020/09/27 21:18:54+00,,,,,,,,,,,,,,,,,,,,,
-123.220062,44.863838,0,0,9527,51,2020/09/27 21:18:55+00,,,,,,,,,,,,,,,,,,,,,
-123.219986,44.863827,0,0,9528,51.2,2020/09/27 21:18:56+00,,,,,,,,,,,,,,,,,,,,,
-123.219917,44.863811,0,0,9529,51.3999999,2020/09/27 21:18:57+00,,,,,,,,,,,,,,,,,,,,,
-123.219856,44.8638,0,0,9530,51.3999999,2020/09/27 21:18:58+00,,,,,,,,,,,,,,,,,,,,,
-123.219788,44.863789,0,0,9531,51.3999999,2020/09/27 21:18:59+00,,,,,,,,,,,,,,,,,,,,,
-123.219711,44.863777,0,0,9532,51.3999999,2020/09/27 21:19:00+00,,,,,,,,,,,,,,,,,,,,,
-123.219635,44.86377,0,0,9533,51.3999999,2020/09/27 21:19:01+00,,,,,,,,,,,,,,,,,,,,,
-123.219559,44.863762,0,0,9534,51.6,2020/09/27 21:19:02+00,,,,,,,,,,,,,,,,,,,,,
-123.219482,44.863758,0,0,9535,51.7999999,2020/09/27 21:19:03+00,,,,,,,,,,,,,,,,,,,,,
-123.219406,44.863754,0,0,9536,52,2020/09/27 21:19:04+00,,,,,,,,,,,,,,,,,,,,,
-123.21933,44.863754,0,0,9537,52.2,2020/09/27 21:19:05+00,,,,,,,,,,,,,,,,,,,,,
-123.219261,44.86375,0,0,9538,52,2020/09/27 21:19:06+00,,,,,,,,,,,,,,,,,,,,,
-123.219185,44.86375,0,0,9539,52,2020/09/27 21:19:07+00,,,,,,,,,,,,,,,,,,,,,
-123.219109,44.86375,0,0,9540,52,2020/09/27 21:19:08+00,,,,,,,,,,,,,,,,,,,,,
-123.219032,44.86375,0,0,9541,52,2020/09/27 21:19:09+00,,,,,,,,,,,,,,,,,,,,,
-123.218948,44.86375,0,0,9542,52.3999999,2020/09/27 21:19:10+00,,,,,,,,,,,,,,,,,,,,,
-123.218872,44.86375,0,0,9543,52.3999999,2020/09/27 21:19:11+00,,,,,,,,,,,,,,,,,,,,,
-123.218796,44.86375,0,0,9544,52.3999999,2020/09/27 21:19:12+00,,,,,,,,,,,,,,,,,,,,,
-123.218719,44.86375,0,0,9545,52.3999999,2020/09/27 21:19:13+00,,,,,,,,,,,,,,,,,,,,,
-123.218643,44.86375,0,0,9546,52.3999999,2020/09/27 21:19:14+00,,,,,,,,,,,,,,,,,,,,,
-123.218567,44.86375,0,0,9547,52.3999999,2020/09/27 21:19:15+00,,,,,,,,,,,,,,,,,,,,,
-123.218491,44.86375,0,0,9548,52.3999999,2020/09/27 21:19:16+00,,,,,,,,,,,,,,,,,,,,,
-123.218414,44.86375,0,0,9549,52.3999999,2020/09/27 21:19:17+00,,,,,,,,,,,,,,,,,,,,,
-123.218338,44.86375,0,0,9550,52.6,2020/09/27 21:19:18+00,,,,,,,,,,,,,,,,,,,,,
-123.218269,44.86375,0,0,9551,52.7999999,2020/09/27 21:19:19+00,,,,,,,,,,,,,,,,,,,,,
-123.218193,44.86375,0,0,9552,53,2020/09/27 21:19:20+00,,,,,,,,,,,,,,,,,,,,,
-123.218124,44.86375,0,0,9553,53,2020/09/27 21:19:21+00,,,,,,,,,,,,,,,,,,,,,
-123.218056,44.863754,0,0,9554,53,2020/09/27 21:19:22+00,,,,,,,,,,,,,,,,,,,,,
-123.217979,44.863754,0,0,9555,53,2020/09/27 21:19:23+00,,,,,,,,,,,,,,,,,,,,,
-123.217911,44.863754,0,0,9556,53,2020/09/27 21:19:24+00,,,,,,,,,,,,,,,,,,,,,
-123.217842,44.863754,0,0,9557,53.2,2020/09/27 21:19:25+00,,,,,,,,,,,,,,,,,,,,,
-123.217781,44.863754,0,0,9558,53,2020/09/27 21:19:26+00,,,,,,,,,,,,,,,,,,,,,
-123.217712,44.863754,0,0,9559,52.7999999,2020/09/27 21:19:27+00,,,,,,,,,,,,,,,,,,,,,
-123.217651,44.863754,0,0,9560,52.7999999,2020/09/27 21:19:28+00,,,,,,,,,,,,,,,,,,,,,
-123.217583,44.863754,0,0,9561,52.6,2020/09/27 21:19:29+00,,,,,,,,,,,,,,,,,,,,,
-123.217522,44.863754,0,0,9562,52.3999999,2020/09/27 21:19:30+00,,,,,,,,,,,,,,,,,,,,,
-123.217453,44.863754,0,0,9563,52.3999999,2020/09/27 21:19:31+00,,,,,,,,,,,,,,,,,,,,,
-123.217392,44.86375,0,0,9564,52.2,2020/09/27 21:19:32+00,,,,,,,,,,,,,,,,,,,,,
-123.217323,44.86375,0,0,9565,52.2,2020/09/27 21:19:33+00,,,,,,,,,,,,,,,,,,,,,
-123.217262,44.8637469,0,0,9566,52.2,2020/09/27 21:19:34+00,,,,,,,,,,,,,,,,,,,,,
-123.217194,44.8637469,0,0,9567,52.2,2020/09/27 21:19:35+00,,,,,,,,,,,,,,,,,,,,,
-123.217125,44.8637469,0,0,9568,52.3999999,2020/09/27 21:19:36+00,,,,,,,,,,,,,,,,,,,,,
-123.217056,44.8637469,0,0,9569,52.3999999,2020/09/27 21:19:37+00,,,,,,,,,,,,,,,,,,,,,
-123.216995,44.8637469,0,0,9570,52.6,2020/09/27 21:19:38+00,,,,,,,,,,,,,,,,,,,,,
-123.216927,44.8637469,0,0,9571,52.6,2020/09/27 21:19:39+00,,,,,,,,,,,,,,,,,,,,,
-123.216858,44.8637469,0,0,9572,52.6,2020/09/27 21:19:40+00,,,,,,,,,,,,,,,,,,,,,
-123.216789,44.8637469,0,0,9573,52.6,2020/09/27 21:19:41+00,,,,,,,,,,,,,,,,,,,,,
-123.216728,44.8637469,0,0,9574,52.6,2020/09/27 21:19:42+00,,,,,,,,,,,,,,,,,,,,,
-123.216667,44.863739,0,0,9575,52.6,2020/09/27 21:19:43+00,,,,,,,,,,,,,,,,,,,,,
-123.216606,44.863731,0,0,9576,52.6,2020/09/27 21:19:44+00,,,,,,,,,,,,,,,,,,,,,
-123.216545,44.863724,0,0,9577,52.7999999,2020/09/27 21:19:45+00,,,,,,,,,,,,,,,,,,,,,
-123.216476,44.863724,0,0,9578,52.7999999,2020/09/27 21:19:46+00,,,,,,,,,,,,,,,,,,,,,
-123.216408,44.863728,0,0,9579,53,2020/09/27 21:19:47+00,,,,,,,,,,,,,,,,,,,,,
-123.216339,44.863728,0,0,9580,53,2020/09/27 21:19:48+00,,,,,,,,,,,,,,,,,,,,,
-123.21627,44.863728,0,0,9581,53.2,2020/09/27 21:19:49+00,,,,,,,,,,,,,,,,,,,,,
-123.216202,44.863728,0,0,9582,53.3999999,2020/09/27 21:19:50+00,,,,,,,,,,,,,,,,,,,,,
-123.216133,44.863728,0,0,9583,53.3999999,2020/09/27 21:19:51+00,,,,,,,,,,,,,,,,,,,,,
-123.216064,44.863728,0,0,9584,53.3999999,2020/09/27 21:19:52+00,,,,,,,,,,,,,,,,,,,,,
-123.216003,44.863728,0,0,9585,53.6,2020/09/27 21:19:53+00,,,,,,,,,,,,,,,,,,,,,
-123.215935,44.863728,0,0,9586,53.6,2020/09/27 21:19:54+00,,,,,,,,,,,,,,,,,,,,,
-123.215866,44.863728,0,0,9587,53.7999999,2020/09/27 21:19:55+00,,,,,,,,,,,,,,,,,,,,,
-123.215797,44.863728,0,0,9588,53.7999999,2020/09/27 21:19:56+00,,,,,,,,,,,,,,,,,,,,,
-123.215729,44.863728,0,0,9589,53.7999999,2020/09/27 21:19:57+00,,,,,,,,,,,,,,,,,,,,,
-123.21566,44.863724,0,0,9590,53.7999999,2020/09/27 21:19:58+00,,,,,,,,,,,,,,,,,,,,,
-123.215591,44.863724,0,0,9591,53.7999999,2020/09/27 21:19:59+00,,,,,,,,,,,,,,,,,,,,,
-123.21553,44.86372,0,0,9592,53.7999999,2020/09/27 21:20:00+00,,,,,,,,,,,,,,,,,,,,,
-123.215462,44.86372,0,0,9593,53.7999999,2020/09/27 21:20:01+00,,,,,,,,,,,,,,,,,,,,,
-123.215401,44.8637159,0,0,9594,53.7999999,2020/09/27 21:20:02+00,,,,,,,,,,,,,,,,,,,,,
-123.215332,44.8637159,0,0,9595,53.7999999,2020/09/27 21:20:03+00,,,,,,,,,,,,,,,,,,,,,
-123.215271,44.86372,0,0,9596,53.7999999,2020/09/27 21:20:04+00,,,,,,,,,,,,,,,,,,,,,
-123.215202,44.86372,0,0,9597,53.7999999,2020/09/27 21:20:05+00,,,,,,,,,,,,,,,,,,,,,
-123.215134,44.863724,0,0,9598,53.7999999,2020/09/27 21:20:06+00,,,,,,,,,,,,,,,,,,,,,
-123.215073,44.863724,0,0,9599,53.7999999,2020/09/27 21:20:07+00,,,,,,,,,,,,,,,,,,,,,
-123.215012,44.863728,0,0,9600,53.7999999,2020/09/27 21:20:08+00,,,,,,,,,,,,,,,,,,,,,
-123.214951,44.863724,0,0,9601,53.7999999,2020/09/27 21:20:09+00,,,,,,,,,,,,,,,,,,,,,
-123.214897,44.863724,0,0,9602,53.7999999,2020/09/27 21:20:10+00,,,,,,,,,,,,,,,,,,,,,
-123.214844,44.863724,0,0,9603,53.7999999,2020/09/27 21:20:11+00,,,,,,,,,,,,,,,,,,,,,
-123.21479,44.863724,0,0,9604,53.7999999,2020/09/27 21:20:12+00,,,,,,,,,,,,,,,,,,,,,
-123.214737,44.863728,0,0,9605,54,2020/09/27 21:20:13+00,,,,,,,,,,,,,,,,,,,,,
-123.214676,44.863724,0,0,9606,54,2020/09/27 21:20:14+00,,,,,,,,,,,,,,,,,,,,,
-123.214615,44.863728,0,0,9607,54,2020/09/27 21:20:15+00,,,,,,,,,,,,,,,,,,,,,
-123.214561,44.863728,0,0,9608,54,2020/09/27 21:20:16+00,,,,,,,,,,,,,,,,,,,,,
-123.214493,44.863728,0,0,9609,54.2,2020/09/27 21:20:17+00,,,,,,,,,,,,,,,,,,,,,
-123.214424,44.863728,0,0,9610,54.2,2020/09/27 21:20:18+00,,,,,,,,,,,,,,,,,,,,,
-123.214355,44.863728,0,0,9611,54.2,2020/09/27 21:20:19+00,,,,,,,,,,,,,,,,,,,,,
-123.214287,44.863728,0,0,9612,54.2,2020/09/27 21:20:20+00,,,,,,,,,,,,,,,,,,,,,
-123.214211,44.863728,0,0,9613,54.2,2020/09/27 21:20:21+00,,,,,,,,,,,,,,,,,,,,,
-123.214142,44.863728,0,0,9614,54.2,2020/09/27 21:20:22+00,,,,,,,,,,,,,,,,,,,,,
-123.214066,44.863728,0,0,9615,54.2,2020/09/27 21:20:23+00,,,,,,,,,,,,,,,,,,,,,
-123.213989,44.863728,0,0,9616,54.2,2020/09/27 21:20:24+00,,,,,,,,,,,,,,,,,,,,,
-123.213905,44.863728,0,0,9617,54.2,2020/09/27 21:20:25+00,,,,,,,,,,,,,,,,,,,,,
-123.213829,44.863728,0,0,9618,54.2,2020/09/27 21:20:26+00,,,,,,,,,,,,,,,,,,,,,
-123.213753,44.863728,0,0,9619,54.2,2020/09/27 21:20:27+00,,,,,,,,,,,,,,,,,,,,,
-123.213669,44.863728,0,0,9620,54.2,2020/09/27 21:20:28+00,,,,,,,,,,,,,,,,,,,,,
-123.213585,44.863724,0,0,9621,54.2,2020/09/27 21:20:29+00,,,,,,,,,,,,,,,,,,,,,
-123.213501,44.863724,0,0,9622,54.3999999,2020/09/27 21:20:30+00,,,,,,,,,,,,,,,,,,,,,
-123.213417,44.86372,0,0,9623,54.3999999,2020/09/27 21:20:31+00,,,,,,,,,,,,,,,,,,,,,
-123.213333,44.86372,0,0,9624,54.2,2020/09/27 21:20:32+00,,,,,,,,,,,,,,,,,,,,,
-123.213257,44.86372,0,0,9625,54.2,2020/09/27 21:20:33+00,,,,,,,,,,,,,,,,,,,,,
-123.213173,44.8637159,0,0,9626,54.2,2020/09/27 21:20:34+00,,,,,,,,,,,,,,,,,,,,,
-123.213097,44.8637159,0,0,9627,54,2020/09/27 21:20:35+00,,,,,,,,,,,,,,,,,,,,,
-123.21302,44.8637159,0,0,9628,54,2020/09/27 21:20:36+00,,,,,,,,,,,,,,,,,,,,,
-123.212944,44.8637159,0,0,9629,54,2020/09/27 21:20:37+00,,,,,,,,,,,,,,,,,,,,,
-123.212868,44.863712,0,0,9630,53.7999999,2020/09/27 21:20:38+00,,,,,,,,,,,,,,,,,,,,,
-123.212799,44.863712,0,0,9631,53.7999999,2020/09/27 21:20:39+00,,,,,,,,,,,,,,,,,,,,,
-123.212715,44.863712,0,0,9632,53.7999999,2020/09/27 21:20:40+00,,,,,,,,,,,,,,,,,,,,,
-123.212639,44.863712,0,0,9633,53.7999999,2020/09/27 21:20:41+00,,,,,,,,,,,,,,,,,,,,,
-123.212555,44.863708,0,0,9634,53.6,2020/09/27 21:20:42+00,,,,,,,,,,,,,,,,,,,,,
-123.212479,44.863708,0,0,9635,53.6,2020/09/27 21:20:43+00,,,,,,,,,,,,,,,,,,,,,
-123.212395,44.863708,0,0,9636,53.6,2020/09/27 21:20:44+00,,,,,,,,,,,,,,,,,,,,,
-123.212318,44.863708,0,0,9637,53.6,2020/09/27 21:20:45+00,,,,,,,,,,,,,,,,,,,,,
-123.212242,44.863708,0,0,9638,53.6,2020/09/27 21:20:46+00,,,,,,,,,,,,,,,,,,,,,
-123.212166,44.863708,0,0,9639,53.3999999,2020/09/27 21:20:47+00,,,,,,,,,,,,,,,,,,,,,
-123.21209,44.863708,0,0,9640,53.6,2020/09/27 21:20:48+00,,,,,,,,,,,,,,,,,,,,,
-123.212006,44.863708,0,0,9641,53.6,2020/09/27 21:20:49+00,,,,,,,,,,,,,,,,,,,,,
-123.211929,44.863708,0,0,9642,53.7999999,2020/09/27 21:20:50+00,,,,,,,,,,,,,,,,,,,,,
-123.211853,44.863708,0,0,9643,53.6,2020/09/27 21:20:51+00,,,,,,,,,,,,,,,,,,,,,
-123.211769,44.863708,0,0,9644,53.6,2020/09/27 21:20:52+00,,,,,,,,,,,,,,,,,,,,,
-123.211693,44.863705,0,0,9645,53.3999999,2020/09/27 21:20:53+00,,,,,,,,,,,,,,,,,,,,,
-123.211609,44.863705,0,0,9646,53.3999999,2020/09/27 21:20:54+00,,,,,,,,,,,,,,,,,,,,,
-123.211533,44.863705,0,0,9647,53.3999999,2020/09/27 21:20:55+00,,,,,,,,,,,,,,,,,,,,,
-123.211449,44.863705,0,0,9648,53.6,2020/09/27 21:20:56+00,,,,,,,,,,,,,,,,,,,,,
-123.211372,44.863705,0,0,9649,53.6,2020/09/27 21:20:57+00,,,,,,,,,,,,,,,,,,,,,
-123.211304,44.863701,0,0,9650,53.6,2020/09/27 21:20:58+00,,,,,,,,,,,,,,,,,,,,,
-123.21122,44.863701,0,0,9651,53.7999999,2020/09/27 21:20:59+00,,,,,,,,,,,,,,,,,,,,,
-123.211143,44.863697,0,0,9652,53.7999999,2020/09/27 21:21:00+00,,,,,,,,,,,,,,,,,,,,,
-123.211067,44.863697,0,0,9653,53.7999999,2020/09/27 21:21:01+00,,,,,,,,,,,,,,,,,,,,,
-123.210991,44.863697,0,0,9654,53.7999999,2020/09/27 21:21:02+00,,,,,,,,,,,,,,,,,,,,,
-123.210915,44.863697,0,0,9655,53.7999999,2020/09/27 21:21:03+00,,,,,,,,,,,,,,,,,,,,,
-123.210831,44.863697,0,0,9656,54,2020/09/27 21:21:04+00,,,,,,,,,,,,,,,,,,,,,
-123.210754,44.863697,0,0,9657,53.7999999,2020/09/27 21:21:05+00,,,,,,,,,,,,,,,,,,,,,
-123.21067,44.863697,0,0,9658,53.7999999,2020/09/27 21:21:06+00,,,,,,,,,,,,,,,,,,,,,
-123.210587,44.863697,0,0,9659,53.6,2020/09/27 21:21:07+00,,,,,,,,,,,,,,,,,,,,,
-123.21051,44.863697,0,0,9660,53.6,2020/09/27 21:21:08+00,,,,,,,,,,,,,,,,,,,,,
-123.210434,44.863693,0,0,9661,53.7999999,2020/09/27 21:21:09+00,,,,,,,,,,,,,,,,,,,,,
-123.21035,44.863697,0,0,9662,53.6,2020/09/27 21:21:10+00,,,,,,,,,,,,,,,,,,,,,
-123.210274,44.863697,0,0,9663,53.6,2020/09/27 21:21:11+00,,,,,,,,,,,,,,,,,,,,,
-123.21019,44.863697,0,0,9664,53.6,2020/09/27 21:21:12+00,,,,,,,,,,,,,,,,,,,,,
-123.210114,44.863701,0,0,9665,53.3999999,2020/09/27 21:21:13+00,,,,,,,,,,,,,,,,,,,,,
-123.21003,44.863701,0,0,9666,53.3999999,2020/09/27 21:21:14+00,,,,,,,,,,,,,,,,,,,,,
-123.209946,44.863693,0,0,9667,53.3999999,2020/09/27 21:21:15+00,,,,,,,,,,,,,,,,,,,,,
-123.209854,44.863686,0,0,9668,53.3999999,2020/09/27 21:21:16+00,,,,,,,,,,,,,,,,,,,,,
-123.209763,44.863678,0,0,9669,53.3999999,2020/09/27 21:21:17+00,,,,,,,,,,,,,,,,,,,,,
-123.209671,44.86367,0,0,9670,53.3999999,2020/09/27 21:21:18+00,,,,,,,,,,,,,,,,,,,,,
-123.209602,44.863674,0,0,9671,53.3999999,2020/09/27 21:21:19+00,,,,,,,,,,,,,,,,,,,,,
-123.209526,44.863682,0,0,9672,53.6,2020/09/27 21:21:20+00,,,,,,,,,,,,,,,,,,,,,
-123.20945,44.863689,0,0,9673,53.6,2020/09/27 21:21:21+00,,,,,,,,,,,,,,,,,,,,,
-123.209373,44.863693,0,0,9674,53.6,2020/09/27 21:21:22+00,,,,,,,,,,,,,,,,,,,,,
-123.20929,44.863693,0,0,9675,53.6,2020/09/27 21:21:23+00,,,,,,,,,,,,,,,,,,,,,
-123.209198,44.863697,0,0,9676,53.6,2020/09/27 21:21:24+00,,,,,,,,,,,,,,,,,,,,,
-123.209114,44.863701,0,0,9677,53.6,2020/09/27 21:21:25+00,,,,,,,,,,,,,,,,,,,,,
-123.20903,44.863701,0,0,9678,53.6,2020/09/27 21:21:26+00,,,,,,,,,,,,,,,,,,,,,
-123.208946,44.863701,0,0,9679,53.6,2020/09/27 21:21:27+00,,,,,,,,,,,,,,,,,,,,,
-123.208862,44.863701,0,0,9680,53.6,2020/09/27 21:21:28+00,,,,,,,,,,,,,,,,,,,,,
-123.208771,44.863701,0,0,9681,53.6,2020/09/27 21:21:29+00,,,,,,,,,,,,,,,,,,,,,
-123.208687,44.863705,0,0,9682,53.6,2020/09/27 21:21:30+00,,,,,,,,,,,,,,,,,,,,,
-123.208611,44.863708,0,0,9683,53.6,2020/09/27 21:21:31+00,,,,,,,,,,,,,,,,,,,,,
-123.208527,44.863705,0,0,9684,53.6,2020/09/27 21:21:32+00,,,,,,,,,,,,,,,,,,,,,
-123.208443,44.863708,0,0,9685,53.3999999,2020/09/27 21:21:33+00,,,,,,,,,,,,,,,,,,,,,
-123.208359,44.863708,0,0,9686,53.6,2020/09/27 21:21:34+00,,,,,,,,,,,,,,,,,,,,,
-123.208275,44.863708,0,0,9687,53.6,2020/09/27 21:21:35+00,,,,,,,,,,,,,,,,,,,,,
-123.208199,44.863708,0,0,9688,53.6,2020/09/27 21:21:36+00,,,,,,,,,,,,,,,,,,,,,
-123.208115,44.863708,0,0,9689,53.6,2020/09/27 21:21:37+00,,,,,,,,,,,,,,,,,,,,,
-123.208023,44.863708,0,0,9690,53.6,2020/09/27 21:21:38+00,,,,,,,,,,,,,,,,,,,,,
-123.207947,44.863708,0,0,9691,53.3999999,2020/09/27 21:21:39+00,,,,,,,,,,,,,,,,,,,,,
-123.207855,44.863708,0,0,9692,53.3999999,2020/09/27 21:21:40+00,,,,,,,,,,,,,,,,,,,,,
-123.207764,44.863705,0,0,9693,53.3999999,2020/09/27 21:21:41+00,,,,,,,,,,,,,,,,,,,,,
-123.20768,44.863705,0,0,9694,53.3999999,2020/09/27 21:21:42+00,,,,,,,,,,,,,,,,,,,,,
-123.207596,44.863705,0,0,9695,53.6,2020/09/27 21:21:43+00,,,,,,,,,,,,,,,,,,,,,
-123.207504,44.863708,0,0,9696,53.6,2020/09/27 21:21:44+00,,,,,,,,,,,,,,,,,,,,,
-123.207413,44.863708,0,0,9697,53.3999999,2020/09/27 21:21:45+00,,,,,,,,,,,,,,,,,,,,,
-123.207329,44.863705,0,0,9698,53.6,2020/09/27 21:21:46+00,,,,,,,,,,,,,,,,,,,,,
-123.207245,44.863705,0,0,9699,53.6,2020/09/27 21:21:47+00,,,,,,,,,,,,,,,,,,,,,
-123.207161,44.863705,0,0,9700,53.6,2020/09/27 21:21:48+00,,,,,,,,,,,,,,,,,,,,,
-123.207085,44.863705,0,0,9701,53.3999999,2020/09/27 21:21:49+00,,,,,,,,,,,,,,,,,,,,,
-123.207001,44.863705,0,0,9702,53.3999999,2020/09/27 21:21:50+00,,,,,,,,,,,,,,,,,,,,,
-123.206924,44.863705,0,0,9703,53.3999999,2020/09/27 21:21:51+00,,,,,,,,,,,,,,,,,,,,,
-123.206848,44.863705,0,0,9704,53.3999999,2020/09/27 21:21:52+00,,,,,,,,,,,,,,,,,,,,,
-123.206772,44.863705,0,0,9705,53.3999999,2020/09/27 21:21:53+00,,,,,,,,,,,,,,,,,,,,,
-123.206688,44.863705,0,0,9706,53.3999999,2020/09/27 21:21:54+00,,,,,,,,,,,,,,,,,,,,,
-123.206612,44.863701,0,0,9707,53.3999999,2020/09/27 21:21:55+00,,,,,,,,,,,,,,,,,,,,,
-123.206535,44.863701,0,0,9708,53.3999999,2020/09/27 21:21:56+00,,,,,,,,,,,,,,,,,,,,,
-123.206451,44.863705,0,0,9709,53.3999999,2020/09/27 21:21:57+00,,,,,,,,,,,,,,,,,,,,,
-123.206375,44.863701,0,0,9710,53.2,2020/09/27 21:21:58+00,,,,,,,,,,,,,,,,,,,,,
-123.206306,44.863697,0,0,9711,53,2020/09/27 21:21:59+00,,,,,,,,,,,,,,,,,,,,,
-123.206215,44.863693,0,0,9712,53,2020/09/27 21:22:00+00,,,,,,,,,,,,,,,,,,,,,
-123.206139,44.863689,0,0,9713,53,2020/09/27 21:22:01+00,,,,,,,,,,,,,,,,,,,,,
-123.206062,44.863686,0,0,9714,53,2020/09/27 21:22:02+00,,,,,,,,,,,,,,,,,,,,,
-123.205971,44.863682,0,0,9715,53,2020/09/27 21:22:03+00,,,,,,,,,,,,,,,,,,,,,
-123.205887,44.863682,0,0,9716,53,2020/09/27 21:22:04+00,,,,,,,,,,,,,,,,,,,,,
-123.205811,44.863682,0,0,9717,53.2,2020/09/27 21:22:05+00,,,,,,,,,,,,,,,,,,,,,
-123.205727,44.863682,0,0,9718,53,2020/09/27 21:22:06+00,,,,,,,,,,,,,,,,,,,,,
-123.205643,44.863678,0,0,9719,53,2020/09/27 21:22:07+00,,,,,,,,,,,,,,,,,,,,,
-123.205566,44.863678,0,0,9720,52.7999999,2020/09/27 21:22:08+00,,,,,,,,,,,,,,,,,,,,,
-123.205482,44.863678,0,0,9721,52.7999999,2020/09/27 21:22:09+00,,,,,,,,,,,,,,,,,,,,,
-123.205399,44.863678,0,0,9722,52.6,2020/09/27 21:22:10+00,,,,,,,,,,,,,,,,,,,,,
-123.205315,44.863674,0,0,9723,52.6,2020/09/27 21:22:11+00,,,,,,,,,,,,,,,,,,,,,
-123.205231,44.863678,0,0,9724,52.6,2020/09/27 21:22:12+00,,,,,,,,,,,,,,,,,,,,,
-123.205147,44.863678,0,0,9725,52.6,2020/09/27 21:22:13+00,,,,,,,,,,,,,,,,,,,,,
-123.205063,44.863678,0,0,9726,52.3999999,2020/09/27 21:22:14+00,,,,,,,,,,,,,,,,,,,,,
-123.204979,44.863678,0,0,9727,52.3999999,2020/09/27 21:22:15+00,,,,,,,,,,,,,,,,,,,,,
-123.204895,44.863678,0,0,9728,52.2,2020/09/27 21:22:16+00,,,,,,,,,,,,,,,,,,,,,
-123.204811,44.863682,0,0,9729,52.2,2020/09/27 21:22:17+00,,,,,,,,,,,,,,,,,,,,,
-123.204727,44.863682,0,0,9730,52.3999999,2020/09/27 21:22:18+00,,,,,,,,,,,,,,,,,,,,,
-123.204643,44.863682,0,0,9731,52.2,2020/09/27 21:22:19+00,,,,,,,,,,,,,,,,,,,,,
